Timestamp,PositionX,PositionY,PositionZ,Speed,PathDeviation
44.780,0.470,0.610,219.416,15.000,2.393
44.800,0.518,0.610,219.710,15.000,2.127
44.820,0.566,0.610,220.004,15.000,1.871
44.840,0.613,0.610,220.298,15.000,1.629
44.860,0.659,0.610,220.592,15.000,1.409
44.880,0.706,0.610,220.886,15.000,1.222
44.900,0.752,0.610,221.180,15.000,1.087
44.920,0.797,0.609,221.474,15.000,1.023
44.940,0.842,0.609,221.769,15.000,1.044
44.960,0.887,0.609,222.063,15.000,1.145
44.980,0.932,0.609,222.357,15.000,1.308
45.000,0.977,0.609,222.652,15.000,1.512
45.020,1.021,0.609,222.946,15.000,1.744
45.040,1.065,0.609,223.241,15.000,1.994
45.060,1.109,0.609,223.535,15.000,2.255
45.080,1.153,0.609,223.830,15.000,2.524
45.100,1.196,0.609,224.124,15.000,2.799
45.120,1.240,0.609,224.419,15.000,3.079
45.140,1.283,0.610,224.713,15.000,3.361
45.160,1.326,0.611,225.008,15.000,3.647
45.180,1.370,0.612,225.303,15.000,3.934
45.200,1.413,0.612,225.597,15.000,4.222
45.220,1.456,0.613,225.892,15.000,4.512
45.240,1.499,0.613,226.186,15.000,4.802
45.260,1.541,0.613,226.481,15.000,4.922
45.280,1.584,0.613,226.775,15.000,4.625
45.300,1.626,0.613,227.070,15.000,4.329
45.320,1.669,0.611,227.364,15.000,4.033
45.340,1.711,0.610,227.659,15.000,3.737
45.360,1.753,0.610,227.954,15.000,3.441
45.380,1.796,0.609,228.249,15.000,3.146
45.400,1.838,0.609,228.543,15.000,2.851
45.420,1.880,0.609,228.838,15.000,2.557
45.440,1.920,0.609,229.133,15.000,2.264
45.460,1.959,0.609,229.428,15.000,1.971
45.480,1.993,0.609,229.724,15.000,1.680
45.500,2.024,0.609,230.020,15.000,1.390
45.520,2.050,0.610,230.316,15.000,1.102
45.540,2.069,0.610,230.613,15.000,0.820
45.560,2.082,0.610,230.910,15.000,0.550
45.580,2.087,0.610,231.207,15.000,0.326
45.600,2.085,0.610,231.504,15.000,0.286
45.620,2.074,0.610,231.801,14.999,0.479
45.640,2.055,0.610,232.097,14.998,0.741
45.660,2.029,0.611,232.393,15.000,1.020
45.680,1.997,0.611,232.689,15.000,1.306
45.700,1.960,0.611,232.984,15.000,1.596
45.720,1.919,0.611,233.279,15.000,1.887
45.740,1.874,0.610,233.573,15.000,2.179
45.760,1.828,0.610,233.867,15.000,2.472
45.780,1.780,0.610,234.161,15.000,2.767
45.800,1.733,0.610,234.455,15.000,3.061
45.820,1.687,0.610,234.749,15.000,3.357
45.840,1.642,0.610,235.043,15.000,3.653
45.860,1.599,0.610,235.337,15.000,3.949
45.880,1.556,0.610,235.632,15.000,4.246
45.900,1.514,0.611,235.927,15.000,4.543
45.920,1.474,0.611,236.222,15.000,4.840
45.940,1.433,0.612,236.517,15.000,4.893
45.960,1.394,0.613,236.812,15.000,4.603
45.980,1.356,0.614,237.107,15.000,4.313
46.000,1.317,0.614,237.402,15.000,4.024
46.020,1.279,0.614,237.697,15.000,3.737
46.040,1.241,0.613,237.992,15.000,3.452
46.060,1.204,0.611,238.288,15.000,3.168
46.080,1.167,0.610,238.583,15.000,2.887
46.100,1.130,0.609,238.879,15.000,2.610
46.120,1.095,0.609,239.174,15.000,2.337
46.140,1.062,0.608,239.470,15.000,2.070
46.160,1.032,0.608,239.766,15.000,1.811
46.180,1.007,0.608,240.063,15.000,1.563
46.200,0.986,0.608,240.360,15.000,1.332
46.220,0.972,0.608,240.657,15.000,1.127
46.240,0.964,0.608,240.954,15.000,0.966
46.260,0.964,0.609,241.251,15.000,0.872
46.280,0.972,0.609,241.548,15.000,0.866
46.300,0.985,0.609,241.845,15.000,0.953
46.320,1.004,0.609,242.142,15.000,1.110
46.340,1.027,0.609,242.438,15.000,1.314
46.360,1.053,0.609,242.735,15.000,1.546
46.380,1.082,0.609,243.031,15.000,1.797
46.400,1.112,0.610,243.327,15.000,2.060
46.420,1.142,0.610,243.623,15.000,2.331
46.440,1.171,0.609,243.920,15.000,2.608
46.460,1.200,0.609,244.216,15.000,2.890
46.480,1.227,0.609,244.512,15.000,3.175
46.500,1.254,0.609,244.809,15.000,3.462
46.520,1.280,0.609,245.105,15.000,3.751
46.540,1.306,0.609,245.402,15.000,4.041
46.560,1.331,0.610,245.699,15.000,4.332
46.580,1.356,0.611,245.996,15.000,4.625
46.600,1.380,0.612,246.292,15.000,4.918
46.620,1.404,0.613,246.589,15.000,4.824
46.640,1.428,0.614,246.886,15.000,4.526
46.660,1.451,0.615,247.183,15.000,4.229
46.680,1.474,0.616,247.479,15.000,3.931
46.700,1.496,0.616,247.776,15.000,3.633
46.720,1.518,0.615,248.073,15.000,3.336
46.740,1.540,0.614,248.370,15.000,3.038
46.760,1.561,0.613,248.667,15.000,2.741
46.780,1.583,0.612,248.963,15.000,2.443
46.800,1.604,0.611,249.261,15.000,2.146
46.820,1.625,0.610,249.557,15.000,1.848
46.840,1.645,0.609,249.855,15.000,1.551
46.860,1.666,0.608,250.152,15.000,1.253
46.880,1.686,0.608,250.449,15.000,0.956
46.900,1.707,0.608,250.746,15.000,0.660
46.920,1.727,0.608,251.043,15.000,0.366
46.940,1.747,0.609,251.340,15.000,0.097
46.960,1.767,0.609,251.637,15.000,0.250
46.980,1.788,0.609,251.934,15.000,0.541
47.000,1.808,0.609,252.231,15.000,0.837
47.020,1.827,0.610,252.528,15.000,1.134
47.040,1.844,0.610,252.825,15.000,1.431
47.060,1.858,0.610,253.123,15.000,1.728
47.080,1.871,0.610,253.420,15.000,2.026
47.100,1.883,0.610,253.717,15.000,2.324
47.120,1.895,0.610,254.015,15.000,2.621
47.140,1.906,0.610,254.312,15.000,2.919
47.160,1.917,0.610,254.610,15.000,3.217
47.180,1.925,0.610,254.908,15.000,3.514
47.200,1.932,0.610,255.205,15.000,3.812
47.220,1.940,0.610,255.503,15.000,4.110
47.240,1.948,0.610,255.800,15.000,4.407
47.260,1.957,0.610,256.098,15.000,4.705
47.280,1.965,0.610,256.396,15.000,5.002
47.300,1.973,0.610,256.693,15.000,4.704
47.320,1.982,0.610,256.991,15.000,4.407
47.340,1.991,0.610,257.288,15.000,4.110
47.360,1.999,0.610,257.586,15.000,3.813
47.380,2.008,0.610,257.883,15.000,3.516
47.400,2.017,0.610,258.181,14.786,3.220
47.420,2.026,0.610,258.475,14.582,2.927
47.440,2.035,0.610,258.764,14.376,2.639
47.460,2.044,0.610,259.049,14.174,2.356
47.480,2.052,0.610,259.331,13.972,2.077
47.500,2.061,0.610,259.608,13.772,1.802
47.520,2.069,0.610,259.881,13.573,1.533
